product_name,platform,date,price,discount,rating
Microphone Condenser,Myntra,2025-12-11,3678.97,22.1,3.6
Microphone Condenser,Myntra,2025-12-12,3342.8,15.8,4.7
Microphone Condenser,Myntra,2025-12-13,3396.67,23.0,4.8
Microphone Condenser,Myntra,2025-12-14,3489.17,13.5,4.0
Microphone Condenser,Myntra,2025-12-15,3278.31,23.6,3.9
Microphone Condenser,Myntra,2025-12-16,3178.7,11.5,4.7
Microphone Condenser,Myntra,2025-12-17,3276.78,21.0,3.4
Microphone Condenser,Myntra,2025-12-18,3024.41,11.7,3.3
Microphone Condenser,Myntra,2025-12-19,2988.09,9.6,4.1
Microphone Condenser,Myntra,2025-12-20,3139.45,22.8,4.9
Microphone Condenser,Myntra,2025-12-21,2867.12,19.1,4.0
Microphone Condenser,Myntra,2025-12-22,3243.82,13.3,4.5
Microphone Condenser,Myntra,2025-12-23,3053.7,10.2,4.6
Microphone Condenser,Myntra,2025-12-24,3098.99,24.8,4.6
Microphone Condenser,Myntra,2025-12-25,3141.66,33.3,4.2
Microphone Condenser,Myntra,2025-12-26,2889.53,14.7,3.9
Microphone Condenser,Myntra,2025-12-27,3447.37,21.4,4.5
Microphone Condenser,Myntra,2025-12-28,3285.41,18.2,4.0
Microphone Condenser,Myntra,2025-12-29,3459.27,18.6,5.0
Microphone Condenser,Myntra,2025-12-30,3392.23,11.2,4.0
Microphone Condenser,Myntra,2025-12-31,3763.54,23.3,4.6
Microphone Condenser,Myntra,2026-01-01,3671.79,31.6,4.2
Microphone Condenser,Myntra,2026-01-02,3506.26,16.0,3.4
Microphone Condenser,Myntra,2026-01-03,3464.34,16.5,3.5
Microphone Condenser,Myntra,2026-01-04,3598.87,11.3,4.5
Microphone Condenser,Myntra,2026-01-05,3733.06,8.0,4.0
Microphone Condenser,Myntra,2026-01-06,3746.69,16.4,4.7
Microphone Condenser,Myntra,2026-01-07,3588.69,22.9,4.6
Microphone Condenser,Myntra,2026-01-08,3641.81,15.9,4.1
Microphone Condenser,Myntra,2026-01-09,3451.31,14.0,3.8
Microphone Condenser,Myntra,2026-01-10,3600.02,20.8,4.1
Microphone Condenser,Myntra,2026-01-11,3512.8,13.0,4.4
Microphone Condenser,Myntra,2026-01-12,3456.01,18.1,4.7
Microphone Condenser,Myntra,2026-01-13,3408.15,20.6,4.6
Microphone Condenser,Myntra,2026-01-14,3196.72,12.7,4.4
Microphone Condenser,Myntra,2026-01-15,3369.26,23.3,4.0
Microphone Condenser,Myntra,2026-01-16,3365.92,22.7,3.9
Microphone Condenser,Myntra,2026-01-17,3365.14,15.3,4.2
Microphone Condenser,Myntra,2026-01-18,2939.13,11.2,3.6
Microphone Condenser,Myntra,2026-01-19,3062.01,9.3,3.8
Microphone Condenser,Myntra,2026-01-20,3233.93,13.9,3.5
Microphone Condenser,Myntra,2026-01-21,3301.27,13.8,3.8
Microphone Condenser,Myntra,2026-01-22,3114.73,24.5,4.8
Microphone Condenser,Myntra,2026-01-23,3309.66,11.8,4.9
Microphone Condenser,Myntra,2026-01-24,3186.57,9.8,3.5
Microphone Condenser,Myntra,2026-01-25,2919.21,20.8,4.6
Microphone Condenser,Myntra,2026-01-26,3281.86,16.6,4.8
Microphone Condenser,Myntra,2026-01-27,3399.58,24.1,4.2
Microphone Condenser,Myntra,2026-01-28,3575.94,11.0,4.5
Microphone Condenser,Myntra,2026-01-29,3745.39,17.7,3.4
Microphone Condenser,Myntra,2026-01-30,3717.96,24.7,4.2
Microphone Condenser,Myntra,2026-01-31,3794.83,12.6,3.8
Microphone Condenser,Myntra,2026-02-01,3819.34,23.5,3.7
Mirror Wall Mounted,Ajio,2025-08-01,1336.79,30.8,4.1
Mirror Wall Mounted,Ajio,2025-08-02,1341.61,22.5,3.4
Mirror Wall Mounted,Ajio,2025-08-03,1276.97,11.4,4.6
Mirror Wall Mounted,Ajio,2025-08-04,1275.54,8.1,4.3
Mirror Wall Mounted,Ajio,2025-08-05,1295.39,21.5,4.4
Mirror Wall Mounted,Ajio,2025-08-06,1291.73,20.6,4.5
Mirror Wall Mounted,Ajio,2025-08-07,1266.99,21.3,4.7
Mirror Wall Mounted,Ajio,2025-08-08,1345.76,10.0,3.4
Mirror Wall Mounted,Ajio,2025-08-09,1319.56,13.5,4.6
Mirror Wall Mounted,Ajio,2025-08-10,1398.67,14.1,4.5
Mirror Wall Mounted,Ajio,2025-08-11,1310.72,22.7,3.8
Mirror Wall Mounted,Ajio,2025-08-12,1160.11,16.6,3.6
Mirror Wall Mounted,Ajio,2025-08-13,1266.32,11.7,3.9
Mirror Wall Mounted,Ajio,2025-08-14,1218.66,13.7,4.9
Mirror Wall Mounted,Ajio,2025-08-15,1189.94,34.7,4.3
Mirror Wall Mounted,Ajio,2025-08-16,1241.95,19.2,4.0
Mirror Wall Mounted,Ajio,2025-08-17,1235.34,14.7,3.9
Mirror Wall Mounted,Ajio,2025-08-18,1190.8,22.1,4.7
Mirror Wall Mounted,Ajio,2025-08-19,1200.66,9.9,4.0
Mirror Wall Mounted,Ajio,2025-08-20,1144.59,19.1,4.0
Mirror Wall Mounted,Ajio,2025-08-21,1045.73,24.0,3.8
Mirror Wall Mounted,Ajio,2025-08-22,1046.06,9.3,3.5
Mirror Wall Mounted,Ajio,2025-08-23,1165.43,19.9,4.4
Mirror Wall Mounted,Ajio,2025-08-24,1108.05,15.9,4.7
Mirror Wall Mounted,Ajio,2025-08-25,1095.98,25.7,3.8
Mirror Wall Mounted,Ajio,2025-08-26,1124.28,24.7,3.9
Mirror Wall Mounted,Ajio,2025-08-27,1159.87,22.3,3.3
Mirror Wall Mounted,Ajio,2025-08-28,1091.16,18.9,4.0
Mirror Wall Mounted,Ajio,2025-08-29,1325.69,24.7,4.4
Mirror Wall Mounted,Ajio,2025-08-30,1324.32,18.8,3.6
Mirror Wall Mounted,Ajio,2025-08-31,1253.37,16.1,3.9
Mirror Wall Mounted,Ajio,2025-09-01,1264.92,21.8,4.8
Mirror Wall Mounted,Ajio,2025-09-02,1322.02,16.2,4.6
Mirror Wall Mounted,Ajio,2025-09-03,1282.81,15.4,3.4
Mirror Wall Mounted,Ajio,2025-09-04,1248.57,18.8,3.8
Mirror Wall Mounted,Ajio,2025-09-05,1419.4,22.5,3.8
Mirror Wall Mounted,Ajio,2025-09-06,1320.03,19.6,4.8
Mirror Wall Mounted,Ajio,2025-09-07,1458.66,10.0,5.0
Mirror Wall Mounted,Ajio,2025-09-08,1452.18,19.1,3.6
Mirror Wall Mounted,Ajio,2025-09-09,1522.77,17.4,4.2
Mirror Wall Mounted,Ajio,2025-09-10,1343.21,12.8,3.4
Mirror Wall Mounted,Ajio,2025-09-11,1368.57,16.4,3.4
Mirror Wall Mounted,Ajio,2025-09-12,1287.13,16.5,4.0
Mirror Wall Mounted,Ajio,2025-09-13,1231.97,13.9,4.7
Mirror Wall Mounted,Ajio,2025-09-14,1181.19,18.4,4.2
Mirror Wall Mounted,Ajio,2025-09-15,1161.25,26.2,4.3
Mirror Wall Mounted,Ajio,2025-09-16,1285.53,13.2,4.2
Mirror Wall Mounted,Ajio,2025-09-17,1141.2,13.9,3.3
Mirror Wall Mounted,Ajio,2025-09-18,1223.16,17.1,4.8
Mirror Wall Mounted,Ajio,2025-09-19,1134.64,8.6,4.5
Mirror Wall Mounted,Ajio,2025-09-20,1190.3,22.1,4.8
Mirror Wall Mounted,Ajio,2025-09-21,1042.34,19.3,3.5
Mirror Wall Mounted,Ajio,2025-09-22,1063.86,21.0,4.0
Mirror Wall Mounted,Ajio,2025-09-23,1137.57,19.6,4.3
Mirror Wall Mounted,Ajio,2025-09-24,1352.53,13.7,4.0
Mirror Wall Mounted,Ajio,2025-09-25,1117.26,27.1,4.0
Mirror Wall Mounted,Ajio,2025-09-26,1025.01,17.9,4.4
Mirror Wall Mounted,Ajio,2025-09-27,1244.85,19.7,3.5
Mirror Wall Mounted,Ajio,2025-09-28,1197.37,9.6,4.4
Mirror Wall Mounted,Ajio,2025-09-29,1294.43,13.1,3.6
Mirror Wall Mounted,Ajio,2025-09-30,1228.67,13.5,4.4
Mirror Wall Mounted,Ajio,2025-10-01,1327.76,17.9,4.8
Mirror Wall Mounted,Ajio,2025-10-02,1275.89,11.4,4.3
Mirror Wall Mounted,Ajio,2025-10-03,1317.96,8.7,4.0
Mirror Wall Mounted,Ajio,2025-10-04,1358.76,17.1,3.7
Mirror Wall Mounted,Ajio,2025-10-05,1283.96,16.9,4.7
Mirror Wall Mounted,Ajio,2025-10-06,1424.43,10.1,3.2
Mirror Wall Mounted,Ajio,2025-10-07,1405.98,14.8,3.5
Mirror Wall Mounted,Ajio,2025-10-08,1501.03,15.5,4.4
Mirror Wall Mounted,Ajio,2025-10-09,1385.1,23.3,4.1
Mirror Wall Mounted,Ajio,2025-10-10,1468.02,22.1,5.0
Mirror Wall Mounted,Ajio,2025-10-11,1435.74,21.4,4.7
Mirror Wall Mounted,Ajio,2025-10-12,1309.19,23.8,4.5
Mirror Wall Mounted,Ajio,2025-10-13,1295.26,12.3,4.2
Mirror Wall Mounted,Ajio,2025-10-14,1205.45,21.6,4.1
Mirror Wall Mounted,Ajio,2025-10-15,1198.72,28.5,4.4
Mirror Wall Mounted,Ajio,2025-10-16,1224.88,8.3,4.1
Mirror Wall Mounted,Ajio,2025-10-17,1219.72,8.2,4.5
Mirror Wall Mounted,Ajio,2025-10-18,1181.41,8.5,4.2
Mirror Wall Mounted,Ajio,2025-10-19,1268.2,9.6,4.0
Mirror Wall Mounted,Ajio,2025-10-20,1178.04,18.4,4.8
Mirror Wall Mounted,Ajio,2025-10-21,1119.34,12.6,3.3
Mirror Wall Mounted,Ajio,2025-10-22,1177.19,11.5,3.8
Mirror Wall Mounted,Ajio,2025-10-23,1097.03,11.9,3.9
Mirror Wall Mounted,Ajio,2025-10-24,1202.82,14.9,3.5
Mirror Wall Mounted,Ajio,2025-10-25,1107.17,25.5,3.2
Mirror Wall Mounted,Ajio,2025-10-26,1132.16,10.2,3.8
Mirror Wall Mounted,Ajio,2025-10-27,1292.7,9.7,4.5
Mirror Wall Mounted,Ajio,2025-10-28,1200.53,17.7,3.4
Mirror Wall Mounted,Ajio,2025-10-29,1359.95,15.1,3.2
Mirror Wall Mounted,Ajio,2025-10-30,1296.71,23.5,4.2
Mirror Wall Mounted,Ajio,2025-10-31,1387.06,24.3,4.2
Mirror Wall Mounted,Ajio,2025-11-01,1261.03,35.7,3.5
Mirror Wall Mounted,Ajio,2025-11-02,1356.75,10.0,3.6
Mirror Wall Mounted,Ajio,2025-11-03,1401.25,16.0,4.7
Mirror Wall Mounted,Ajio,2025-11-04,1428.91,11.7,4.7
Mirror Wall Mounted,Ajio,2025-11-05,1483.74,19.3,4.5
Mirror Wall Mounted,Ajio,2025-11-06,1368.42,11.0,4.5
Mirror Wall Mounted,Ajio,2025-11-07,1356.88,13.0,3.4
Mirror Wall Mounted,Ajio,2025-11-08,1405.44,20.9,4.1
Mirror Wall Mounted,Ajio,2025-11-09,1404.53,23.3,3.9
Mirror Wall Mounted,Ajio,2025-11-10,1355.13,23.6,3.8
Mirror Wall Mounted,Ajio,2025-11-11,1289.8,22.8,4.8
Mirror Wall Mounted,Ajio,2025-11-12,1357.83,15.3,3.6
Mirror Wall Mounted,Ajio,2025-11-13,1388.68,23.9,4.4
Mirror Wall Mounted,Ajio,2025-11-14,1310.45,16.9,4.3
Mirror Wall Mounted,Ajio,2025-11-15,1348.32,27.9,4.0
Mirror Wall Mounted,Ajio,2025-11-16,1181.98,22.1,4.4
Mirror Wall Mounted,Ajio,2025-11-17,1261.8,22.4,4.7
Mirror Wall Mounted,Ajio,2025-11-18,1153.61,12.0,4.1
Mirror Wall Mounted,Ajio,2025-11-19,1289.41,12.2,4.2
Mirror Wall Mounted,Ajio,2025-11-20,1253.02,18.9,4.3
Mirror Wall Mounted,Ajio,2025-11-21,1190.1,24.4,4.7
Mirror Wall Mounted,Ajio,2025-11-22,1118.07,15.3,3.9
Mirror Wall Mounted,Ajio,2025-11-23,1280.57,21.2,3.4
Mirror Wall Mounted,Ajio,2025-11-24,1108.13,20.7,4.4
Mirror Wall Mounted,Ajio,2025-11-25,1158.26,33.8,4.5
Mirror Wall Mounted,Ajio,2025-11-26,1247.57,11.7,3.6
Mirror Wall Mounted,Ajio,2025-11-27,1219.32,22.0,3.7
Mirror Wall Mounted,Ajio,2025-11-28,1358.57,8.6,4.3
Mirror Wall Mounted,Ajio,2025-11-29,1394.32,22.2,4.0
Mirror Wall Mounted,Ajio,2025-11-30,1426.52,19.7,3.9
Mirror Wall Mounted,Ajio,2025-12-01,1460.58,20.9,4.5
Mirror Wall Mounted,Ajio,2025-12-02,1389.18,23.5,4.3
Mirror Wall Mounted,Ajio,2025-12-03,1481.02,23.8,3.6
Mirror Wall Mounted,Ajio,2025-12-04,1456.74,18.2,3.4
Mirror Wall Mounted,Ajio,2025-12-05,1492.48,8.8,3.3
Mirror Wall Mounted,Ajio,2025-12-06,1311.59,12.8,4.0
Mirror Wall Mounted,Ajio,2025-12-07,1467.67,9.2,4.7
Mirror Wall Mounted,Ajio,2025-12-08,1472.81,8.3,4.1
Mirror Wall Mounted,Ajio,2025-12-09,1453.07,20.8,4.2
Mirror Wall Mounted,Ajio,2025-12-10,1363.61,11.9,3.8
Mirror Wall Mounted,Ajio,2025-12-11,1406.86,8.3,3.4
Mirror Wall Mounted,Ajio,2025-12-12,1304.66,8.1,3.5
Mirror Wall Mounted,Ajio,2025-12-13,1390.44,8.6,4.4
Mirror Wall Mounted,Ajio,2025-12-14,1338.87,14.5,3.3
Mirror Wall Mounted,Ajio,2025-12-15,1339.91,35.4,4.4
Mirror Wall Mounted,Ajio,2025-12-16,1340.06,16.1,4.2
Mirror Wall Mounted,Ajio,2025-12-17,1208.63,10.9,3.6
Mirror Wall Mounted,Ajio,2025-12-18,1233.24,14.0,4.4
Mirror Wall Mounted,Ajio,2025-12-19,1210.35,9.2,3.6
Mirror Wall Mounted,Ajio,2025-12-20,1228.4,15.2,4.2
Mirror Wall Mounted,Ajio,2025-12-21,1217.86,15.9,4.1
Mirror Wall Mounted,Ajio,2025-12-22,1214.04,23.2,4.5
Mirror Wall Mounted,Ajio,2025-12-23,1216.01,20.5,4.4
Mirror Wall Mounted,Ajio,2025-12-24,1315.78,23.0,4.1
Mirror Wall Mounted,Ajio,2025-12-25,1277.96,29.5,4.6
Mirror Wall Mounted,Ajio,2025-12-26,1276.9,14.9,3.8
Mirror Wall Mounted,Ajio,2025-12-27,1186.01,22.6,3.9
Mirror Wall Mounted,Ajio,2025-12-28,1350.92,14.0,4.7
Mirror Wall Mounted,Ajio,2025-12-29,1432.84,16.1,3.9
Mirror Wall Mounted,Ajio,2025-12-30,1331.96,11.0,4.4
Mirror Wall Mounted,Ajio,2025-12-31,1368.36,13.6,4.5
Mirror Wall Mounted,Ajio,2026-01-01,1454.85,17.7,3.9
Mirror Wall Mounted,Ajio,2026-01-02,1433.9,10.9,4.3
Mirror Wall Mounted,Ajio,2026-01-03,1458.11,12.5,3.2
Mirror Wall Mounted,Ajio,2026-01-04,1514.76,12.8,3.5
Mirror Wall Mounted,Ajio,2026-01-05,1472.5,12.3,4.4
Mirror Wall Mounted,Ajio,2026-01-06,1457.86,21.7,3.6
Mirror Wall Mounted,Ajio,2026-01-07,1533.41,8.1,4.5
Mirror Wall Mounted,Ajio,2026-01-08,1417.03,12.6,3.7
Mirror Wall Mounted,Ajio,2026-01-09,1353.63,14.7,4.2
Mirror Wall Mounted,Ajio,2026-01-10,1429.41,14.3,4.5
Mirror Wall Mounted,Ajio,2026-01-11,1458.49,9.0,3.7
Mirror Wall Mounted,Ajio,2026-01-12,1352.37,10.0,4.2
Mirror Wall Mounted,Ajio,2026-01-13,1416.6,22.9,3.6
Mirror Wall Mounted,Ajio,2026-01-14,1240.45,15.6,3.3
Mirror Wall Mounted,Ajio,2026-01-15,1454.91,27.5,4.8
Mirror Wall Mounted,Ajio,2026-01-16,1246.08,13.8,3.5
Mirror Wall Mounted,Ajio,2026-01-17,1346.36,22.2,4.8
Mirror Wall Mounted,Ajio,2026-01-18,1233.23,16.3,4.4
Mirror Wall Mounted,Ajio,2026-01-19,1226.19,21.5,4.0
Mirror Wall Mounted,Ajio,2026-01-20,1282.89,20.1,3.8
Mirror Wall Mounted,Ajio,2026-01-21,1245.41,12.3,4.6
Mirror Wall Mounted,Ajio,2026-01-22,1335.76,21.2,4.5
Mirror Wall Mounted,Ajio,2026-01-23,1225.0,19.7,3.9
Mirror Wall Mounted,Ajio,2026-01-24,1200.39,11.4,3.7
Mirror Wall Mounted,Ajio,2026-01-25,1363.98,21.9,4.2
Mirror Wall Mounted,Ajio,2026-01-26,1295.72,14.7,4.2
Mirror Wall Mounted,Ajio,2026-01-27,1322.55,12.7,4.0
Mirror Wall Mounted,Ajio,2026-01-28,1396.2,21.7,4.4
Mirror Wall Mounted,Ajio,2026-01-29,1362.29,13.4,4.8
Mirror Wall Mounted,Ajio,2026-01-30,1503.02,10.2,4.0
Mirror Wall Mounted,Ajio,2026-01-31,1429.1,10.2,3.9
Mirror Wall Mounted,Ajio,2026-02-01,1539.83,15.1,4.8
Mirror Wall Mounted,Amazon,2025-08-01,1261.19,21.9,3.5
Mirror Wall Mounted,Amazon,2025-08-02,1277.04,19.9,3.9
Mirror Wall Mounted,Amazon,2025-08-03,1235.64,9.5,4.0
Mirror Wall Mounted,Amazon,2025-08-04,1271.62,12.8,4.1
Mirror Wall Mounted,Amazon,2025-08-05,1314.45,5.5,4.3
Mirror Wall Mounted,Amazon,2025-08-06,1399.45,7.3,4.6
Mirror Wall Mounted,Amazon,2025-08-07,1284.18,19.8,3.6
Mirror Wall Mounted,Amazon,2025-08-08,1355.78,8.7,4.9
Mirror Wall Mounted,Amazon,2025-08-09,1291.96,7.9,4.0
Mirror Wall Mounted,Amazon,2025-08-10,1298.77,9.9,3.5
Mirror Wall Mounted,Amazon,2025-08-11,1256.07,16.4,4.4
Mirror Wall Mounted,Amazon,2025-08-12,1288.68,6.2,4.2
Mirror Wall Mounted,Amazon,2025-08-13,1197.77,14.9,4.6
Mirror Wall Mounted,Amazon,2025-08-14,1321.41,17.5,3.7
Mirror Wall Mounted,Amazon,2025-08-15,1209.66,24.8,4.7
Mirror Wall Mounted,Amazon,2025-08-16,1109.83,9.3,4.8
Mirror Wall Mounted,Amazon,2025-08-17,1222.54,18.2,4.3
Mirror Wall Mounted,Amazon,2025-08-18,1102.91,13.2,4.2
Mirror Wall Mounted,Amazon,2025-08-19,1128.69,15.8,3.7
Mirror Wall Mounted,Amazon,2025-08-20,1145.29,11.6,4.5
Mirror Wall Mounted,Amazon,2025-08-21,1155.99,10.9,3.4
Mirror Wall Mounted,Amazon,2025-08-22,1034.78,19.5,3.7
Mirror Wall Mounted,Amazon,2025-08-23,1088.59,9.2,4.4
Mirror Wall Mounted,Amazon,2025-08-24,1153.21,15.9,3.6
Mirror Wall Mounted,Amazon,2025-08-25,1123.82,8.3,4.3
Mirror Wall Mounted,Amazon,2025-08-26,1141.36,9.6,4.0
Mirror Wall Mounted,Amazon,2025-08-27,1137.27,15.2,4.0
Mirror Wall Mounted,Amazon,2025-08-28,1051.19,11.8,4.8
Mirror Wall Mounted,Amazon,2025-08-29,1156.07,9.3,4.3
Mirror Wall Mounted,Amazon,2025-08-30,1277.04,12.0,4.3
Mirror Wall Mounted,Amazon,2025-08-31,1176.64,8.1,4.8
Mirror Wall Mounted,Amazon,2025-09-01,1153.25,20.2,4.2
Mirror Wall Mounted,Amazon,2025-09-02,1449.25,11.9,4.7
Mirror Wall Mounted,Amazon,2025-09-03,1315.78,15.4,4.9
Mirror Wall Mounted,Amazon,2025-09-04,1344.29,19.6,3.7
Mirror Wall Mounted,Amazon,2025-09-05,1406.48,7.9,3.6
Mirror Wall Mounted,Amazon,2025-09-06,1372.92,10.4,4.3
Mirror Wall Mounted,Amazon,2025-09-07,1460.38,9.1,4.6
Mirror Wall Mounted,Amazon,2025-09-08,1346.87,19.3,3.8
Mirror Wall Mounted,Amazon,2025-09-09,1346.33,7.8,3.5
Mirror Wall Mounted,Amazon,2025-09-10,1338.62,7.6,4.0
Mirror Wall Mounted,Amazon,2025-09-11,1307.98,6.7,4.8
Mirror Wall Mounted,Amazon,2025-09-12,1307.21,18.6,4.6
Mirror Wall Mounted,Amazon,2025-09-13,1243.99,16.6,3.5
Mirror Wall Mounted,Amazon,2025-09-14,1264.19,6.0,3.6
Mirror Wall Mounted,Amazon,2025-09-15,1241.22,11.6,4.7
Mirror Wall Mounted,Amazon,2025-09-16,1185.04,12.7,4.9
Mirror Wall Mounted,Amazon,2025-09-17,1216.69,8.4,4.2
Mirror Wall Mounted,Amazon,2025-09-18,1127.72,5.3,4.8
Mirror Wall Mounted,Amazon,2025-09-19,1243.4,8.9,4.4
Mirror Wall Mounted,Amazon,2025-09-20,1135.62,5.0,3.9
Mirror Wall Mounted,Amazon,2025-09-21,1138.0,5.2,4.0
Mirror Wall Mounted,Amazon,2025-09-22,1140.35,11.1,3.7
Mirror Wall Mounted,Amazon,2025-09-23,1125.44,10.5,3.8
Mirror Wall Mounted,Amazon,2025-09-24,1184.0,10.3,4.3
Mirror Wall Mounted,Amazon,2025-09-25,1164.37,18.5,4.1
Mirror Wall Mounted,Amazon,2025-09-26,1169.94,13.2,3.8
Mirror Wall Mounted,Amazon,2025-09-27,1111.32,15.7,4.4
Mirror Wall Mounted,Amazon,2025-09-28,1220.7,11.9,4.6
Mirror Wall Mounted,Amazon,2025-09-29,1301.0,13.1,4.5
Mirror Wall Mounted,Amazon,2025-09-30,1306.52,16.2,3.7
Mirror Wall Mounted,Amazon,2025-10-01,1303.8,13.6,4.1
Mirror Wall Mounted,Amazon,2025-10-02,1342.22,19.0,5.0
Mirror Wall Mounted,Amazon,2025-10-03,1374.44,14.3,4.9
Mirror Wall Mounted,Amazon,2025-10-04,1372.76,7.0,4.8
Mirror Wall Mounted,Amazon,2025-10-05,1309.77,6.3,4.7
Mirror Wall Mounted,Amazon,2025-10-06,1364.69,7.5,3.9
Mirror Wall Mounted,Amazon,2025-10-07,1367.87,11.4,3.4
Mirror Wall Mounted,Amazon,2025-10-08,1377.59,5.8,3.6
Mirror Wall Mounted,Amazon,2025-10-09,1453.74,15.5,4.2
Mirror Wall Mounted,Amazon,2025-10-10,1258.69,5.3,3.8
Mirror Wall Mounted,Amazon,2025-10-11,1403.7,15.6,5.0
Mirror Wall Mounted,Amazon,2025-10-12,1267.54,13.9,4.5
Mirror Wall Mounted,Amazon,2025-10-13,1347.07,19.0,4.4
Mirror Wall Mounted,Amazon,2025-10-14,1231.32,5.2,3.8
Mirror Wall Mounted,Amazon,2025-10-15,1313.79,18.1,3.5
Mirror Wall Mounted,Amazon,2025-10-16,1251.97,15.9,4.2
Mirror Wall Mounted,Amazon,2025-10-17,1160.92,8.3,4.5
Mirror Wall Mounted,Amazon,2025-10-18,1199.46,15.1,4.5
Mirror Wall Mounted,Amazon,2025-10-19,1187.29,18.4,3.8
Mirror Wall Mounted,Amazon,2025-10-20,1112.61,14.2,3.7
Mirror Wall Mounted,Amazon,2025-10-21,1184.79,12.9,4.4
Mirror Wall Mounted,Amazon,2025-10-22,1103.97,11.0,4.5
Mirror Wall Mounted,Amazon,2025-10-23,1234.02,5.6,3.7
Mirror Wall Mounted,Amazon,2025-10-24,1311.11,6.5,4.1
Mirror Wall Mounted,Amazon,2025-10-25,1180.0,12.6,3.9
Mirror Wall Mounted,Amazon,2025-10-26,1211.29,14.8,4.8
Mirror Wall Mounted,Amazon,2025-10-27,1207.12,19.3,4.2
Mirror Wall Mounted,Amazon,2025-10-28,1243.9,7.8,3.3
Mirror Wall Mounted,Amazon,2025-10-29,1285.93,13.6,4.1
Mirror Wall Mounted,Amazon,2025-10-30,1260.4,19.7,3.8
Mirror Wall Mounted,Amazon,2025-10-31,1461.82,16.4,4.9
Mirror Wall Mounted,Amazon,2025-11-01,1400.33,17.3,3.9
Mirror Wall Mounted,Amazon,2025-11-02,1240.04,15.2,3.7
Mirror Wall Mounted,Amazon,2025-11-03,1463.15,8.5,3.8
Mirror Wall Mounted,Amazon,2025-11-04,1440.49,19.6,4.2
Mirror Wall Mounted,Amazon,2025-11-05,1335.13,9.2,3.7
Mirror Wall Mounted,Amazon,2025-11-06,1336.34,8.3,4.6
Mirror Wall Mounted,Amazon,2025-11-07,1485.13,7.6,4.4
Mirror Wall Mounted,Amazon,2025-11-08,1378.35,12.6,4.0
Mirror Wall Mounted,Amazon,2025-11-09,1336.95,17.8,4.3
Mirror Wall Mounted,Amazon,2025-11-10,1479.16,11.4,4.3
Mirror Wall Mounted,Amazon,2025-11-11,1278.41,6.9,3.7
Mirror Wall Mounted,Amazon,2025-11-12,1399.13,12.0,4.6
Mirror Wall Mounted,Amazon,2025-11-13,1240.4,12.1,4.1
Mirror Wall Mounted,Amazon,2025-11-14,1250.51,9.3,4.7
Mirror Wall Mounted,Amazon,2025-11-15,1277.2,24.8,3.6
Mirror Wall Mounted,Amazon,2025-11-16,1307.06,9.7,4.3
Mirror Wall Mounted,Amazon,2025-11-17,1325.67,11.1,4.0
Mirror Wall Mounted,Amazon,2025-11-18,1306.67,13.2,4.0
Mirror Wall Mounted,Amazon,2025-11-19,1141.53,15.7,4.9
Mirror Wall Mounted,Amazon,2025-11-20,1208.39,19.1,4.2
Mirror Wall Mounted,Amazon,2025-11-21,1234.61,9.7,3.8
Mirror Wall Mounted,Amazon,2025-11-22,1148.6,15.6,4.1
Mirror Wall Mounted,Amazon,2025-11-23,1200.23,6.3,5.0
Mirror Wall Mounted,Amazon,2025-11-24,1197.3,10.7,3.8
Mirror Wall Mounted,Amazon,2025-11-25,1178.37,25.1,4.6
Mirror Wall Mounted,Amazon,2025-11-26,1239.74,11.4,3.9
Mirror Wall Mounted,Amazon,2025-11-27,1280.9,10.8,4.6
Mirror Wall Mounted,Amazon,2025-11-28,1307.08,10.3,4.4
Mirror Wall Mounted,Amazon,2025-11-29,1357.93,8.2,4.1
Mirror Wall Mounted,Amazon,2025-11-30,1346.34,12.6,4.0
Mirror Wall Mounted,Amazon,2025-12-01,1385.7,27.3,3.0
Mirror Wall Mounted,Amazon,2025-12-02,1445.83,13.2,4.7
Mirror Wall Mounted,Amazon,2025-12-03,1538.42,17.0,4.6
Mirror Wall Mounted,Amazon,2025-12-04,1333.85,10.6,3.8
Mirror Wall Mounted,Amazon,2025-12-05,1478.22,9.4,5.0
Mirror Wall Mounted,Amazon,2025-12-06,1431.24,16.4,4.0
Mirror Wall Mounted,Amazon,2025-12-07,1362.78,9.7,5.0
Mirror Wall Mounted,Amazon,2025-12-08,1462.92,9.8,4.8
Mirror Wall Mounted,Amazon,2025-12-09,1417.07,12.4,3.7
Mirror Wall Mounted,Amazon,2025-12-10,1376.46,10.1,4.8
Mirror Wall Mounted,Amazon,2025-12-11,1360.03,16.7,4.6
Mirror Wall Mounted,Amazon,2025-12-12,1430.26,6.1,4.4
Mirror Wall Mounted,Amazon,2025-12-13,1355.13,9.6,4.6
Mirror Wall Mounted,Amazon,2025-12-14,1370.6,17.5,4.1
Mirror Wall Mounted,Amazon,2025-12-15,1331.96,11.1,4.9
Mirror Wall Mounted,Amazon,2025-12-16,1202.62,11.5,4.1
Mirror Wall Mounted,Amazon,2025-12-17,1265.69,6.4,4.3
Mirror Wall Mounted,Amazon,2025-12-18,1196.24,11.6,4.4
Mirror Wall Mounted,Amazon,2025-12-19,1227.58,14.6,3.8
Mirror Wall Mounted,Amazon,2025-12-20,1234.76,9.1,4.3
Mirror Wall Mounted,Amazon,2025-12-21,1178.21,10.9,4.0
Mirror Wall Mounted,Amazon,2025-12-22,1236.74,12.1,4.3
